t_sec,frame_delta,luma_mean,luma_spatial_std,sharpness,sharpness_dip_ratio,ssm_novelty,straddle_distance,pan_dx,pan_dy,audio_rms_dbfs,spectral_centroid_hz
1139.5,7.3081,53.5586,29.7609,5.4373,0.9820,0.0602,0.0604,0.0000,2.0000,-14.2680,637.7608
1139.6,5.6816,51.0350,26.8190,5.1633,0.9742,0.0783,0.0738,0.0000,2.0000,-18.5942,347.0652
1139.7,7.6654,49.5422,25.8626,5.0355,0.9875,0.1020,0.0855,0.0000,1.0000,-17.1625,1290.7351
1139.8,6.8476,47.1045,25.0484,4.8852,0.9848,0.1124,0.0940,0.0000,2.0000,-22.5087,1608.2893
1139.9,6.5754,45.3245,24.9210,4.7453,0.9855,0.1202,0.0998,0.0000,2.0000,-15.5219,1937.8412
1140.0,6.5980,43.4417,24.7987,4.7094,0.9962,0.1271,0.1023,0.0000,2.0000,-15.2542,946.3856
1140.1,5.3274,41.4327,24.7418,4.5975,0.9880,0.1336,0.1040,0.0000,2.0000,-16.9851,1379.7850
1140.2,7.5619,40.2761,24.7691,4.4575,0.9845,0.1363,0.1031,0.0000,2.0000,-17.7870,736.2506
1140.3,6.5505,38.0898,25.1435,4.2556,0.9768,0.1319,0.1013,0.0000,3.0000,-20.5766,1411.2404
1140.4,6.3325,36.5669,25.5240,4.1626,0.9890,0.1295,0.0962,0.0000,3.0000,-13.7252,1545.7394
1140.5,6.3906,34.9987,25.8219,3.9567,0.9746,0.1379,0.0894,0.0000,3.0000,-15.0001,806.6690
1140.6,5.2490,33.3577,26.0855,3.8786,0.9900,0.1524,0.0796,0.0000,3.0000,-17.1678,977.6054
1140.7,7.5178,32.1474,26.1002,3.7074,0.9774,0.1740,0.0701,0.0000,2.0000,-17.1851,1693.4443
1140.8,6.6538,29.9311,26.2523,3.5955,0.9847,0.2036,0.0752,0.0000,4.0000,-19.1125,1883.3994
1140.9,7.2117,28.0784,26.0110,3.4416,0.9781,0.2409,0.1010,0.0000,3.0000,-17.0678,1246.3203
1141.0,6.1728,25.9756,25.4922,3.2189,0.9666,0.2867,0.1593,0.0000,3.0000,-17.0942,959.9926
1141.1,7.0503,24.5552,25.0949,3.1494,0.9891,0.3399,0.2510,0.0000,3.0000,-16.5637,1166.3120
1141.2,8.0376,23.0256,24.6946,3.0779,0.9885,0.4016,0.3967,0.0000,3.0000,-20.8999,3526.2643
1141.3,13.2982,22.8449,24.1636,3.0032,0.9877,0.4572,0.5942,0.0000,3.0000,-25.4578,3093.6935
1141.4,26.6304,29.1286,26.5526,2.7964,0.9643,0.5218,0.7645,0.0000,3.0000,-18.4318,1970.5689
1141.5,16.0035,50.6941,40.0249,2.3459,0.9124,0.5909,0.9025,0.0000,4.0000,-17.8542,1302.0331
1141.6,28.9064,61.6600,43.7802,2.1024,0.9453,0.6316,0.9743,0.0000,2.0000,-18.4405,1130.9665
1141.7,28.3627,87.0792,41.3232,1.4752,0.7216,0.6609,0.9936,0.0000,3.0000,-19.8142,2214.8391
1141.8,20.6119,111.2712,25.0706,0.9088,0.4539,0.6621,0.9894,0.0000,11.0000,-18.9843,1727.5484
1141.9,14.6287,127.1495,13.3887,0.5431,0.2712,0.6290,0.9797,0.0000,19.0000,-20.4491,1747.9089
1142.0,15.3157,134.1851,11.1874,0.5011,0.2503,0.5638,0.9587,-4.0000,5.0000,-20.3870,1702.1524
1142.1,12.7916,131.1043,10.2136,0.4420,0.2207,0.4892,0.8961,0.0000,17.0000,-22.0598,1388.3722
1142.2,16.0424,133.4103,9.9825,0.3465,0.1731,0.4446,0.7707,30.0000,-9.0000,-16.3086,2109.0379
1142.3,16.8632,139.4484,15.6120,0.5644,0.2819,0.4147,0.6053,11.0000,-4.0000,-14.0182,735.8256
1142.4,13.6019,136.9072,14.9894,0.5751,0.2872,0.3808,0.5368,-5.0000,3.0000,-17.3534,594.6951
1142.5,14.8870,139.8685,11.9528,0.4641,0.2318,0.3593,0.5592,-19.0000,-2.0000,-22.7071,741.1659
1142.6,12.8438,142.4699,12.7260,0.4236,0.2116,0.3601,0.6185,0.0000,23.0000,-24.5246,1099.9771
1142.7,15.8359,142.0348,9.3612,0.1989,0.0994,0.3624,0.5917,-3.0000,-4.0000,-31.7800,1157.2633
1142.8,14.2440,152.4709,11.9028,0.3447,0.1722,0.3940,0.6077,6.0000,-7.0000,-31.6481,1089.6958
1142.9,20.7820,155.0255,10.9882,0.4421,0.2208,0.3269,0.6178,-15.0000,8.0000,-23.5754,1896.8901
1143.0,19.5808,172.6847,11.1949,0.3123,0.1560,0.2669,0.6508,23.0000,-11.0000,-29.0611,846.7749
1143.1,23.0213,161.0106,14.0468,0.3584,0.1790,0.2185,0.4674,-17.0000,20.0000,-32.6817,1320.7242
1143.2,18.7827,179.1078,17.1149,0.4879,0.2437,0.1887,0.3327,-3.0000,-13.0000,-28.9244,840.1328
1143.3,16.1345,177.9055,16.5285,0.4756,0.2375,0.1662,0.2033,6.0000,0.0000,-28.6939,734.6225
1143.4,18.4808,178.6757,16.6957,0.3149,0.1573,0.1572,0.1048,-11.0000,-5.0000,-28.8020,1099.4916
1143.5,28.7583,187.0656,21.3371,0.3688,0.1842,0.1517,0.0736,3.0000,2.0000,-29.3461,1163.1245
1143.6,13.1570,184.4622,17.5679,0.4844,0.2419,0.1565,0.1263,2.0000,-2.0000,-22.4429,1939.6168
1143.7,10.7789,175.2825,7.4478,0.3401,0.1698,0.1706,0.1587,14.0000,-9.0000,-28.6973,1592.0254
1143.8,15.7128,177.6778,15.5829,0.6469,0.3231,0.2027,0.2131,0.0000,6.0000,-19.3080,1769.5164
1143.9,27.1788,174.9436,24.4064,0.9692,0.4840,0.2349,0.2872,0.0000,12.0000,-16.0918,1050.9650
1144.0,19.4482,167.3817,35.4442,1.7781,0.8880,0.2650,0.3324,0.0000,2.0000,-17.6808,2658.4679
1144.1,10.7986,158.3750,30.7836,1.9866,0.9921,0.3077,0.3950,0.0000,4.0000,-13.9696,1177.9071
1144.2,16.5569,156.5761,29.5734,2.0181,1.0079,0.3566,0.4415,0.0000,1.0000,-14.9264,1463.1264
1144.3,11.1474,151.0353,34.4825,2.5303,1.1126,0.4125,0.5047,0.0000,2.0000,-16.4978,1313.0264
1144.4,20.7568,146.4487,37.8190,2.8456,1.0586,0.4826,0.5362,0.0000,1.0000,-17.1973,1727.5563
1144.5,18.4374,134.9600,44.7428,3.6633,1.1256,0.5094,0.5807,0.0000,2.0000,-16.9436,1404.1518
1144.6,11.8917,123.3186,50.1483,4.4509,1.0971,0.5194,0.6130,0.0000,1.0000,-17.1884,1402.8514
1144.7,20.9809,118.5424,51.1684,4.7671,1.0343,0.5174,0.6195,0.0000,1.0000,-17.5354,1124.2363
1144.8,12.6598,106.6909,54.8518,5.5975,1.0801,0.5183,0.6074,0.0000,2.0000,-19.5275,1079.2124
1144.9,19.7302,102.2654,54.6073,5.9277,1.0287,0.5040,0.5768,0.0000,1.0000,-25.5954,4096.1833
1145.0,14.8940,95.3895,52.8537,6.3470,1.0342,0.4837,0.5362,0.0000,2.0000,-20.2941,1916.3023
1145.1,10.8184,91.2867,51.0056,6.5512,1.0158,0.4480,0.4815,0.0000,1.0000,-18.0710,1556.3803
1145.2,15.4042,89.3195,49.6928,6.6846,1.0101,0.4207,0.4265,0.0000,1.0000,-22.1640,2028.2684
1145.3,11.7767,87.1099,48.4623,6.8699,1.0137,0.3927,0.3680,0.0000,1.0000,-23.4598,2342.8925
1145.4,11.2010,86.3479,47.5893,7.0368,1.0120,0.3555,0.3194,0.0000,1.0000,-18.1966,1646.2033
1145.5,10.0336,85.5729,46.8909,7.0872,1.0036,0.3185,0.2715,0.0000,1.0000,-19.0311,1400.1711
1145.6,6.8592,85.5353,46.8965,7.1847,1.0068,0.2839,0.2244,0.0000,1.0000,-18.3692,1804.9157
1145.7,9.7641,86.2356,47.3446,7.2089,1.0017,0.2574,0.1800,0.0000,1.0000,-18.8590,1767.4566
1145.8,7.7198,88.3029,47.7552,7.2787,1.0048,0.2318,0.1420,0.0000,1.0000,-18.9467,1201.6236
1145.9,7.5145,89.8133,47.9801,7.3467,1.0070,0.2103,0.1150,0.0000,1.0000,-14.6849,1872.2141
1146.0,6.9945,91.2785,48.1592,7.3473,1.0027,0.1930,0.0965,0.0000,1.0000,-13.9921,1297.2713
1146.1,5.1205,92.6419,48.2319,7.3474,1.0004,0.1805,0.0841,0.0000,1.0000,-17.9181,1376.2534
1146.2,8.0099,93.6105,48.2478,7.3125,0.9953,0.1693,0.0769,0.0000,0.0000,-24.6437,1400.8205
1146.3,6.2943,95.3888,48.2796,7.3925,1.0061,0.1574,0.0720,0.0000,1.0000,-29.3921,1580.7481
1146.4,6.0379,96.5911,48.2745,7.3424,0.9983,0.1463,0.0676,0.0000,0.0000,-31.5673,1353.7171
1146.5,5.4165,97.7867,48.2898,7.3619,0.9982,0.1344,0.0646,0.0000,0.0000,-31.1229,1213.2276
1146.6,3.8475,98.8252,48.2994,7.3879,0.9999,0.1233,0.0598,0.0000,0.0000,-35.4446,1348.3260
1146.7,6.3771,99.5874,48.2359,7.4141,1.0032,0.1137,0.0549,0.0000,0.0000,-34.1470,1049.6307
1146.8,4.8933,100.9076,48.1617,7.4512,1.0068,0.1053,0.0498,0.0000,0.0000,-28.3144,1943.0191
1146.9,5.6485,101.8203,48.0912,7.4564,1.0061,0.0965,0.0444,0.0000,0.0000,-34.4624,1680.0212
1147.0,2.6717,102.9053,47.9343,7.4529,1.0048,0.0882,0.0399,0.0000,0.0000,-28.4683,1919.3182
1147.1,4.0158,103.3387,47.8638,7.4661,1.0060,0.0796,0.0339,0.0000,0.0000,-32.3983,1717.1735
1147.2,3.3964,104.0794,47.7593,7.4356,1.0018,0.0719,0.0293,0.0000,0.0000,-35.2722,2729.3749
1147.3,3.2809,104.6966,47.6846,7.4417,1.0026,0.0641,0.0250,0.0000,0.0000,-38.9990,1875.2095
1147.4,3.8300,105.3120,47.6042,7.4421,1.0026,0.0567,0.0213,0.0000,0.0000,-31.8001,3234.9425
1147.5,1.7560,105.9843,47.5348,7.4493,1.0032,0.0500,0.0177,0.0000,0.0000,-27.2996,2164.9059
1147.6,2.6167,106.2502,47.5022,7.4232,0.9991,0.0436,0.0146,0.0000,0.0000,-31.9395,1848.0588
1147.7,2.2773,106.6866,47.4301,7.3890,0.9942,0.0378,0.0127,0.0000,0.0000,-27.1642,1781.7421
1147.8,2.1751,107.1348,47.3748,7.4225,0.9985,0.0326,0.0110,0.0000,0.0000,-17.6990,1297.2653
1147.9,2.5613,107.5388,47.3159,7.4325,0.9997,0.0277,0.0096,0.0000,0.0000,-19.4787,1249.8887
1148.0,1.1804,107.9823,47.2042,7.4342,0.9994,0.0236,0.0084,0.0000,0.0000,-20.1091,1251.8687
1148.1,1.8180,108.1548,47.1575,7.4087,0.9955,0.0199,0.0075,0.0000,0.0000,-19.8419,1123.1883
1148.2,1.4794,108.4692,47.1004,7.4221,0.9972,0.0169,0.0065,0.0000,0.0000,-20.5190,1102.6608
1148.3,1.5570,108.7464,47.0187,7.4520,1.0007,0.0142,0.0052,0.0000,0.0000,-20.2174,1177.0111
1148.4,1.7544,109.0256,46.9490,7.4542,1.0005,0.0117,0.0043,0.0000,0.0000,-19.1536,1191.3729
1148.5,0.6699,109.3228,46.8556,7.4524,1.0001,0.0097,0.0035,0.0000,0.0000,-20.2390,1248.5344
1148.6,1.0829,109.4299,46.7770,7.4318,0.9973,0.0079,0.0029,0.0000,0.0000,-18.6782,1363.5433
1148.7,1.1572,109.6021,46.7008,7.4229,0.9960,0.0050,0.0023,0.0000,0.0000,-18.9308,1461.0633
1148.8,0.6276,109.7890,46.6621,7.4440,0.9987,0.0080,0.0017,0.0000,0.0000,-18.3756,1364.6939
1148.9,1.0444,109.8189,46.6322,7.4209,0.9954,0.0165,0.0014,0.0000,0.0000,-19.8060,1472.7293
1149.0,0.4298,109.8844,46.5641,7.4277,0.9962,0.0305,0.0011,0.0000,0.0000,-18.3252,1489.4446
1149.1,0.6157,109.9687,46.5460,7.4556,0.9995,0.0497,0.0009,0.0000,0.0000,-18.3136,2132.1861
1149.2,0.6631,110.0789,46.5208,7.4625,0.9998,0.0737,0.0009,0.0000,0.0000,-20.7903,1200.5914
1149.3,0.4295,110.0811,46.4955,7.4854,1.0019,0.1026,0.0011,0.0000,0.0000,-27.6016,1044.6423
1149.4,0.4504,110.0309,46.4419,7.4923,1.0021,0.1366,0.0017,0.0000,0.0000,-29.4870,976.0123
1149.5,0.1520,110.0605,46.3919,7.4840,1.0007,0.1760,0.0148,0.0000,0.0000,-35.9409,1020.7387
1149.6,0.3589,110.0125,46.4369,7.4844,1.0004,0.2204,0.0655,0.0000,0.0000,-15.0328,2090.1643
1149.7,0.1696,110.0193,46.4547,7.4820,1.0000,0.2696,0.1605,0.0000,0.0000,-14.3861,935.7456
1149.8,0.2557,109.9880,46.4924,7.4815,0.9998,0.3232,0.2921,0.0000,0.0000,-14.9423,845.9098
1149.9,1.2072,109.9451,46.5111,7.4814,0.9996,0.3807,0.4389,0.0000,0.0000,-17.8789,977.5078
1150.0,0.3769,109.9497,46.6194,7.4765,0.9989,0.4408,0.5805,0.0000,0.0000,-17.2122,1738.9712
1150.1,49.6311,109.8404,46.6584,7.4764,0.9983,0.5021,0.5803,0.0000,0.0000,-13.1106,1693.4829
1150.2,5.9761,90.6137,57.5671,10.2855,1.3615,0.5633,0.5840,19.0000,-5.0000,-16.5115,1790.5785
1150.3,5.4514,91.6703,56.8248,10.3983,1.3426,0.4965,0.5972,0.0000,0.0000,-17.6164,1809.4998
1150.4,9.7733,92.8581,56.3481,10.4656,1.3324,0.4392,0.6125,0.0000,0.0000,-19.6710,1793.2742
1150.5,9.2265,95.5426,55.6619,10.6069,1.3504,0.3927,0.5101,0.0000,1.0000,-16.2310,2191.2602
1150.6,10.1247,98.2744,54.9739,10.4556,1.3311,0.3530,0.4144,0.0000,1.0000,-14.3361,1160.1993
1150.7,16.2574,100.8936,54.3927,10.5806,1.3470,0.3197,0.3310,0.0000,1.0000,-16.4180,968.6229
1150.8,14.1528,105.7493,53.3891,10.6998,1.3622,0.2918,0.2700,0.0000,1.0000,-20.2289,1295.7200
1150.9,21.0477,109.2369,52.7233,10.8531,1.3817,0.2626,0.2312,0.0000,0.0000,-18.1536,1325.7861
1151.0,16.5597,114.4915,51.6454,11.0070,1.4013,0.2358,0.2263,0.0000,1.0000,-13.2530,1792.2167
1151.1,15.8302,115.4642,50.9556,10.4103,1.3253,0.2108,0.2179,0.0000,1.0000,-15.7573,1804.1148
1151.2,19.5653,116.6466,51.0425,10.4301,1.3279,0.1949,0.2197,0.0000,1.0000,-16.6204,1977.9345
1151.3,15.6298,117.7290,52.0204,9.7782,1.2449,0.1875,0.2318,0.0000,1.0000,-19.0850,1608.0332
1151.4,19.3391,117.6636,52.4155,9.1710,1.1676,0.1880,0.2513,0.0000,1.0000,-17.0116,1327.2794
1151.5,16.0647,117.7076,52.1077,9.0389,1.1507,0.1976,0.2746,0.0000,1.0000,-13.1805,945.1190
1151.6,16.5301,115.9760,50.5383,8.6737,1.1042,0.2117,0.2877,0.0000,0.0000,-16.7611,768.2447
1151.7,20.6006,112.7093,47.5053,8.9859,1.1440,0.2295,0.2766,0.0000,0.0000,-19.7945,1721.2896
1151.8,17.8037,109.7752,45.2770,9.1312,1.1625,0.2368,0.2662,-1.0000,0.0000,-18.6369,1808.4478
1151.9,25.0646,108.7662,45.3450,8.9856,1.1440,0.2084,0.2668,0.0000,0.0000,-13.5346,1955.8955
1152.0,23.2430,106.7935,45.3238,9.1243,1.1616,0.1836,0.2783,-1.0000,-1.0000,-14.4621,620.8316
1152.1,24.2460,105.4133,45.1851,8.5131,1.0838,0.1683,0.2855,0.0000,-1.0000,-18.3466,1520.5381
1152.2,30.8713,105.1815,45.0919,8.7280,1.1112,0.1611,0.2866,-1.0000,-1.0000,-17.7595,785.6384
1152.3,25.7662,107.7434,45.4266,8.3499,1.0630,0.1596,0.2700,-1.0000,-3.0000,-17.4302,828.2348
1152.4,31.4894,109.1545,45.6211,8.0998,1.0312,0.1617,0.2340,-1.0000,-2.0000,-13.5188,1286.4474
1152.5,27.0871,110.8082,45.8044,8.3800,1.0669,0.1684,0.1972,-1.0000,-4.0000,-15.6069,1151.5626
1152.6,26.1744,109.1425,45.2399,7.6165,0.9697,0.1782,0.1711,-1.0000,-3.0000,-16.5183,1885.2478
1152.7,32.1661,107.8280,44.3628,7.8729,1.0023,0.1896,0.1743,-1.0000,-2.0000,-15.2208,1590.1167
1152.8,26.1395,107.8064,43.7573,7.8368,1.0143,0.2104,0.2161,-1.0000,-3.0000,-14.3849,1585.9523
1152.9,31.6124,106.5027,42.6643,7.6064,0.9993,0.2335,0.2844,-1.0000,-2.0000,-14.0009,1295.6238
1153.0,24.2668,105.8573,40.5236,7.2589,0.9766,0.2674,0.3619,-1.0000,-3.0000,-15.1327,1445.8859
1153.1,24.5241,105.6964,39.2369,6.6681,0.9540,0.2980,0.4552,-1.0000,-2.0000,-16.7652,1558.1486
1153.2,37.5981,102.5021,39.9059,6.7211,1.0040,0.3218,0.4623,-1.0000,-2.0000,-19.6765,3798.0525
1153.3,32.4066,89.2011,47.8149,6.2767,0.9698,0.3516,0.4940,-1.0000,-3.0000,-13.6613,2125.7836
1153.4,36.7087,84.0693,48.8595,5.8483,0.9647,0.3504,0.5125,0.0000,-2.0000,-14.1447,1572.2348
1153.5,31.9715,76.5200,50.8610,5.4767,0.9672,0.3245,0.5121,0.0000,-3.0000,-16.9865,1576.6254
1153.6,29.6912,75.6141,49.4902,5.2590,0.9797,0.2889,0.4913,0.0000,-2.0000,-20.1703,1746.4197
1153.7,32.1215,72.3666,49.1701,5.2345,0.9977,0.2700,0.3800,0.0000,-2.0000,-17.4359,1365.5151
1153.8,32.6399,63.2160,50.0444,4.5080,0.9072,0.2296,0.3241,0.0000,-3.0000,-12.6631,1080.5507
1153.9,35.2217,73.6755,47.2098,4.7034,1.0212,0.1952,0.2239,0.0000,-2.0000,-17.2261,1161.4978
1154.0,30.7404,66.2147,46.2813,4.3959,0.9874,0.1765,0.1455,0.0000,-3.0000,-16.6284,1577.1012
1154.1,27.0842,63.9588,43.7165,4.0238,0.9232,0.1522,0.1285,0.0000,-2.0000,-14.7833,1362.1179
1154.2,30.9649,69.9366,42.9711,4.2558,0.9924,0.1290,0.1269,0.0000,-2.0000,-14.7330,1902.8389
1154.3,32.5417,59.3340,43.4969,3.9423,0.9523,0.1198,0.1452,0.0000,-2.0000,-14.0236,1248.4762
1154.4,35.9526,76.7781,40.2704,4.3212,1.0849,0.1084,0.1624,-2.0000,-2.0000,-16.7395,1444.1998
1154.5,35.7166,48.2179,39.0749,2.8360,0.7456,0.1062,0.1702,0.0000,-2.0000,-18.0265,1564.8612
1154.6,20.7912,68.5425,34.8410,3.5795,0.9881,0.0980,0.1763,-14.0000,-2.0000,-15.6029,1403.6853
1154.7,34.3758,66.4781,33.6217,3.6654,1.1047,0.0924,0.1293,-8.0000,3.0000,-13.2043,1500.6172
1154.8,34.3848,41.3911,29.6604,2.1295,0.6582,0.0825,0.1392,0.0000,-2.0000,-15.5788,1606.5043
1154.9,31.0024,51.5599,32.5973,2.6293,0.8622,0.0743,0.1147,-10.0000,10.0000,-17.3039,1909.6043
1155.0,22.0060,62.0485,29.2271,3.0426,0.9977,0.0707,0.0836,7.0000,-5.0000,-18.5896,1460.6169
1155.1,31.5031,57.7361,27.0263,2.3766,0.7794,0.0620,0.0500,4.0000,2.0000,-17.4053,1630.2655
1155.2,26.3370,48.0039,31.1319,2.3655,0.7757,0.0510,0.0435,3.0000,0.0000,-13.3226,807.8869
1155.3,30.5820,64.4040,27.1527,2.7780,0.9110,0.0504,0.0365,14.0000,-3.0000,-16.7489,875.1119
1155.4,31.9619,44.1403,28.7738,2.3507,0.7709,0.0439,0.0195,-1.0000,3.0000,-18.2557,1518.3863
1155.5,19.5381,58.0415,27.5370,2.7037,0.8866,0.0423,0.0249,0.0000,-5.0000,-17.5223,1491.7341
1155.6,22.9947,49.3441,25.7552,2.0057,0.6577,0.0408,0.0344,-6.0000,7.0000,-13.7029,1743.3637
1155.7,26.2234,59.4544,24.7035,2.5885,0.8488,0.0458,0.0192,-4.0000,13.0000,-15.7781,1091.6565
1155.8,18.1035,51.0863,25.4178,2.4810,0.8136,0.0500,0.0237,-4.0000,-8.0000,-16.3231,1661.3007
1155.9,17.5186,55.5650,25.7520,2.5350,0.8313,0.0524,0.0407,0.0000,-1.0000,-17.4230,978.1245
1156.0,16.7514,57.3298,25.4438,2.7542,0.9065,0.0623,0.0646,-4.0000,2.0000,-17.6020,877.2810
1156.1,23.1060,56.3561,24.4591,2.6969,0.8933,0.0740,0.1046,2.0000,-7.0000,-13.7681,1100.3680
1156.2,31.1137,47.0387,26.1373,2.7053,0.9165,0.0960,0.1444,4.0000,-4.0000,-16.5253,1242.5507
1156.3,27.2254,47.9717,26.7918,2.4127,0.8413,0.1104,0.1952,-1.0000,-9.0000,-17.4979,1719.6226
1156.4,26.9810,50.5772,24.1981,2.3690,0.8440,0.1194,0.2274,11.0000,4.0000,-18.4206,1713.1613
1156.5,22.3398,54.8045,26.2050,3.0563,1.1039,0.1551,0.2560,0.0000,4.0000,-15.4199,1933.2921
1156.6,25.9478,61.4085,24.2528,3.0340,1.1006,0.1697,0.2082,-14.0000,5.0000,-13.9517,1097.1856
1156.7,24.6749,46.9732,24.9104,2.3491,0.8522,0.1760,0.2181,-3.0000,7.0000,-17.4940,1119.6076
1156.8,14.5008,56.8709,17.9230,2.5826,0.9461,0.1620,0.2047,1.0000,-5.0000,-16.2025,1134.3557
1156.9,26.5442,55.1059,20.8236,2.7591,1.0108,0.1511,0.1843,2.0000,-4.0000,-21.0092,1320.8568
1157.0,27.1747,48.9497,26.5339,2.6191,0.9595,0.1356,0.1575,-6.0000,-1.0000,-14.7490,1789.8682
1157.1,20.1976,56.0840,24.6274,2.8996,1.0622,0.1368,0.2072,-1.0000,-2.0000,-15.3798,864.0986
1157.2,32.2330,59.9825,22.0109,3.4146,1.2509,0.1199,0.2156,-12.0000,1.0000,-16.5379,1368.9955
1157.3,34.3849,47.9435,32.2396,3.0040,1.1005,0.1080,0.1928,2.0000,4.0000,-18.7058,1749.4423
1157.4,32.0333,50.5960,29.0246,3.2759,1.1884,0.0912,0.2277,-1.0000,-4.0000,-17.3780,1890.7242
1157.5,29.6523,49.8415,32.9378,3.2961,1.1906,0.0910,0.2269,2.0000,3.0000,-12.6486,1642.7548
1157.6,32.7063,59.4135,33.2527,3.4720,1.2541,0.0731,0.2508,4.0000,5.0000,-17.4472,1690.2569
1157.7,35.4552,74.7507,38.6006,3.8089,1.3758,0.0612,0.2546,0.0000,0.0000,-17.3053,1449.1963
1157.8,24.9543,68.7915,27.9145,3.7789,1.3421,0.0575,0.2068,8.0000,4.0000,-18.5498,1778.1715
1157.9,34.4127,71.0552,30.4733,3.7843,1.3486,0.0583,0.1068,0.0000,0.0000,-15.1279,2009.1551
1158.0,37.8951,84.2228,37.7264,4.4960,1.6022,0.0645,0.0768,-12.0000,0.0000,-14.5092,1113.2704
1158.1,49.8904,96.5346,38.9917,3.7715,1.3440,0.0751,0.0666,-5.0000,-9.0000,-17.3020,1297.1785
1158.2,31.1901,71.9799,35.3373,3.8902,1.3863,0.0917,0.1070,-15.0000,6.0000,-22.1397,1370.8229
1158.3,20.1384,70.6563,34.1911,3.0864,1.0998,0.1086,0.1809,-5.0000,8.0000,-17.5853,1629.5570
1158.4,17.2691,61.3696,33.8202,2.6491,0.9440,0.1170,0.2798,-2.0000,1.0000,-12.9583,1498.8344
1158.5,20.0795,52.8471,28.1809,2.4758,0.8823,0.1181,0.3279,0.0000,-1.0000,-16.3188,1692.3629
1158.6,20.0946,44.0933,27.2330,2.3604,0.8411,0.1138,0.3392,8.0000,8.0000,-17.4777,1848.8491
1158.7,20.7619,53.7587,30.9593,2.4022,0.8560,0.1208,0.2970,2.0000,-3.0000,-18.5098,1734.0453
1158.8,21.4945,49.6132,26.7675,2.4108,0.8591,0.1213,0.2412,-10.0000,5.0000,-16.8407,1838.0606
1158.9,22.3516,56.5425,29.8989,2.5256,0.9000,0.1057,0.1870,0.0000,0.0000,-12.9436,918.6748
1159.0,28.5114,51.5486,34.9769,2.6553,0.9462,0.1012,0.1402,18.0000,-2.0000,-15.9293,885.6355
1159.1,31.3546,55.6895,30.0814,2.9531,1.0908,0.0891,0.1589,-3.0000,8.0000,-21.7433,1576.9242
1159.2,31.5850,49.1982,34.0175,2.4509,0.9241,0.0694,0.1533,-2.0000,-2.0000,-17.7162,1327.4048
1159.3,19.9091,69.2089,30.7416,3.1771,1.1979,0.0613,0.1360,-1.0000,-3.0000,-12.7161,1602.8382
1159.4,20.5478,65.8214,33.7606,3.0212,1.1391,0.0526,0.0975,-1.0000,-3.0000,-15.3515,859.1378
1159.5,20.7620,70.0371,30.7846,3.5586,1.3510,0.0489,0.0842,-1.0000,-9.0000,-18.5550,1935.8827
1159.6,27.3452,64.8166,34.0826,3.2269,1.2303,0.0509,0.0379,0.0000,-5.0000,-19.1807,1112.2487
1159.7,25.2330,74.9029,35.3186,3.2519,1.2698,0.0520,0.0155,1.0000,-1.0000,-18.1765,1564.5890
1159.8,18.9902,73.9225,25.6285,3.3364,1.3342,0.0654,0.0329,2.0000,-6.0000,-13.4240,1114.5282
1159.9,23.3800,67.6394,28.7150,3.1443,1.2764,0.0831,0.0660,0.0000,0.0000,-15.4141,1199.9062
1160.0,25.5108,59.1793,29.1063,2.8954,1.1862,0.1005,0.1238,7.0000,-3.0000,-17.2119,1661.5308
1160.1,18.4196,60.8349,33.5040,2.2941,0.9474,0.1157,0.2341,3.0000,1.0000,-17.8865,1701.8700
1160.2,18.0395,63.3376,27.5378,2.8533,1.1833,0.1465,0.2855,7.0000,1.0000,-14.9702,2285.5797
1160.3,27.3706,55.1605,27.0479,2.5965,1.0790,0.1929,0.2931,4.0000,-6.0000,-14.0656,1348.0731
1160.4,29.0752,38.0307,24.3548,2.0953,0.8799,0.2181,0.3534,0.0000,-3.0000,-17.8501,1551.3781
1160.5,18.1562,56.3774,26.1815,2.2837,0.9813,0.2215,0.3803,3.0000,-9.0000,-16.6311,1114.4356
1160.6,18.5476,50.6729,26.8912,2.1396,0.9348,0.2515,0.3461,-2.0000,-1.0000,-19.9268,3668.7248
1160.7,14.5839,58.5340,22.3287,2.4121,1.0708,0.2492,0.2577,1.0000,-1.0000,-13.4098,1494.4407
1160.8,15.7494,54.0267,22.9451,2.4307,1.1112,0.2497,0.2282,2.0000,-2.0000,-14.8457,1166.3811
1160.9,26.9523,46.7701,24.5165,2.1534,1.0032,0.2462,0.1928,2.0000,-2.0000,-18.4158,1324.6402
1161.0,22.3299,39.3625,24.3088,1.9486,0.9202,0.2219,0.1648,-16.0000,-10.0000,-25.0318,1591.7115
1161.1,21.6361,47.1584,23.4626,2.2213,1.0659,0.2047,0.1461,-2.0000,-1.0000,-27.8008,1577.9231
1161.2,23.0176,36.2627,22.7237,1.8575,0.9238,0.1940,0.1729,-19.0000,-1.0000,-29.1753,1430.2348
1161.3,17.5518,44.1412,24.5091,2.0728,1.0892,0.1868,0.2243,4.0000,-3.0000,-28.5036,1840.8628
1161.4,26.4589,42.1174,25.7564,1.7996,0.9842,0.1812,0.2228,-1.0000,-1.0000,-19.7164,1661.3568
1161.5,14.0707,29.3916,23.3285,1.2598,0.8157,0.1687,0.1972,-3.0000,4.0000,-22.0787,2374.0734
1161.6,17.5333,29.6098,23.0224,1.2193,0.9566,0.1393,0.1621,-2.0000,-2.0000,-22.3800,2847.1904
